shopper_ID,county,group,event,event date
61801164,Alameda,C,background check,9/27/19
51565926,Alameda,C,background check,9/22/19
60078501,Alameda,C,first delivery complete,11/14/19
47140974,Marin,C,application,9/9/19
14717056,Contra Costa,T,application,9/6/19
61064676,Santa Clara,T,background check,9/1/19
16918334,Contra Costa,C,application,9/8/19
36217846,Santa Clara,T,application,9/1/19
67951769,Santa Clara,C,orientation,11/27/19
42288846,Alameda,T,first delivery complete,10/21/19
10892766,Santa Clara,T,card issued,10/6/19
89757055,Marin,C,application,9/18/19
25518183,Marin,T,orientation,10/28/19
28950805,Santa Clara,C,card issued,9/8/19
61200716,Alameda,C,application,9/1/19
30881946,Alameda,T,application,9/12/19
33643531,Alameda,T,background check,9/7/19
17684277,Santa Clara,T,application,9/20/19
56548976,San Francisco,T,card issued,10/7/19
12345493,San Francisco,C,card issued,10/10/19
19739084,Alameda,T,orientation,10/28/19
28878471,Santa Clara,C,first delivery complete,10/27/19
58004795,Alameda,C,card issued,10/25/19
49625058,Santa Clara,T,orientation,11/6/19
71954200,San Mateo,T,background check,9/20/19
17222330,San Francisco,T,orientation,10/20/19
83161906,Contra Costa,C,application,8/24/19
84966201,Santa Clara,C,application,9/18/19
89456462,Contra Costa,C,card issued,9/19/19
35912808,Marin,C,application,9/19/19
53617474,Contra Costa,T,orientation,10/21/19
67135920,Contra Costa,C,application,8/25/19
52063066,Alameda,T,application,9/7/19
54187631,Alameda,C,first delivery complete,10/11/19
86899521,Santa Clara,C,background check,9/15/19
49315323,San Francisco,T,application,9/21/19
74206953,San Francisco,C,background check,9/16/19
64297706,Alameda,C,application,9/9/19
40416082,Alameda,T,first delivery complete,9/25/19
34677239,Alameda,C,application,9/11/19
30315343,San Mateo,T,first delivery complete,11/30/19
43428142,San Francisco,T,application,9/17/19
16333930,Marin,T,background check,10/5/19
69123461,Contra Costa,T,orientation,10/18/19
46212407,Santa Clara,C,background check,9/29/19
33865395,Marin,C,card issued,10/9/19
30582771,San Mateo,T,first delivery complete,12/5/19
54450535,Marin,C,card issued,11/1/19
11043256,Contra Costa,C,application,9/3/19
82899571,San Francisco,C,card issued,10/7/19
46328891,Santa Clara,T,background check,9/4/19
58739831,Santa Clara,C,card issued,9/28/19
45722731,Santa Clara,C,application,9/3/19
13335377,San Francisco,T,background check,9/10/19
48238017,Marin,C,orientation,10/29/19
39671262,Contra Costa,T,application,9/21/19
10572715,Santa Clara,C,background check,10/13/19
93667925,Contra Costa,C,orientation,10/21/19
34575403,Alameda,T,background check,8/25/19
95344411,Contra Costa,T,orientation,10/25/19
47017136,Contra Costa,C,card issued,9/6/19
16935850,Marin,C,background check,10/9/19
37304374,Contra Costa,T,background check,8/25/19
49984606,Santa Clara,C,card issued,9/30/19
88064593,Santa Clara,C,background check,9/23/19
32727073,San Francisco,T,application,9/4/19
32359670,San Mateo,T,application,9/9/19
20970313,San Mateo,T,card issued,9/30/19
41676455,Contra Costa,C,application,9/22/19
36578600,Contra Costa,T,background check,9/20/19
71356631,San Francisco,C,background check,10/17/19
59626000,San Francisco,T,background check,9/25/19
48129002,Alameda,C,application,9/16/19
42221803,San Mateo,T,card issued,9/24/19
86799866,Contra Costa,T,card issued,10/12/19
11903541,Alameda,C,orientation,9/27/19
53211997,Contra Costa,C,orientation,11/6/19
88724668,Marin,C,background check,10/6/19
85440619,Santa Clara,C,card issued,11/3/19
46231629,Marin,T,background check,9/5/19
46831182,Santa Clara,T,orientation,11/5/19
30394800,San Mateo,T,orientation,9/23/19
71688700,Alameda,C,background check,10/12/19
80763766,Contra Costa,C,application,9/9/19
87836700,Contra Costa,C,background check,9/28/19
20542610,Santa Clara,T,background check,10/19/19
47317451,Contra Costa,C,orientation,10/17/19
60204582,San Mateo,T,orientation,11/5/19
35279848,San Mateo,T,application,9/3/19
20572786,Alameda,T,background check,10/3/19
92241383,Contra Costa,C,card issued,10/19/19
65263090,Marin,C,card issued,9/30/19
97399963,Marin,C,background check,9/19/19
84913135,Santa Clara,T,background check,9/20/19
61640683,Santa Clara,C,orientation,10/30/19
70017242,Marin,C,first delivery complete,10/22/19
67751750,Alameda,C,application,9/19/19
58887553,Contra Costa,C,application,9/14/19
12154305,Alameda,C,orientation,10/27/19
84963055,Marin,C,application,9/18/19
28808266,Marin,C,first delivery complete,10/19/19
53222219,Santa Clara,T,background check,10/6/19
10440745,Alameda,C,card issued,10/14/19
70409420,Alameda,T,orientation,9/29/19
94926609,San Francisco,T,application,9/12/19
25801438,Contra Costa,T,application,9/18/19
41896353,Contra Costa,C,card issued,9/21/19
95408435,Alameda,T,card issued,9/28/19
93348536,Alameda,C,background check,9/26/19
35186789,San Francisco,T,background check,10/15/19
61989616,Contra Costa,C,background check,9/3/19
66764777,San Mateo,C,application,8/24/19
87914969,San Francisco,T,orientation,10/19/19
96699524,San Mateo,T,orientation,11/17/19
73313731,Contra Costa,T,card issued,10/12/19
87768371,Santa Clara,C,first delivery complete,11/28/19
26676900,Contra Costa,T,application,8/28/19
23900415,Contra Costa,C,application,9/7/19
99680506,Contra Costa,T,background check,9/14/19
47580163,Alameda,C,background check,10/21/19
61640683,Santa Clara,C,background check,9/28/19
76846768,San Mateo,C,orientation,10/12/19
65341230,Marin,C,card issued,9/21/19
43243959,Marin,C,background check,10/4/19
61176839,Santa Clara,C,card issued,10/6/19
29452302,San Mateo,T,orientation,11/5/19
78622413,San Mateo,C,card issued,9/29/19
54104892,Marin,C,background check,9/2/19
60318765,Santa Clara,C,application,9/12/19
57794823,Santa Clara,C,first delivery complete,11/18/19
11996350,Santa Clara,C,application,9/22/19
22313669,Marin,T,orientation,10/18/19
46643609,Marin,C,background check,10/7/19
54106576,Alameda,T,card issued,10/21/19
92716361,San Francisco,T,application,8/28/19
93972010,San Francisco,C,orientation,10/16/19
17391889,Alameda,C,background check,9/11/19
90810680,San Mateo,C,application,8/29/19
62531794,Alameda,C,orientation,10/15/19
94011458,Contra Costa,C,application,9/20/19
58994128,Santa Clara,C,card issued,9/24/19
22417018,Contra Costa,C,background check,10/7/19
41659590,Contra Costa,T,orientation,11/25/19
13325590,Marin,C,first delivery complete,12/7/19
75476158,Contra Costa,C,background check,8/25/19
43582711,San Mateo,C,orientation,10/9/19
80351260,Santa Clara,C,first delivery complete,10/25/19
49667429,Contra Costa,T,orientation,11/9/19
38596670,Contra Costa,T,card issued,9/30/19
84919422,Santa Clara,C,card issued,9/26/19
31073359,Contra Costa,C,background check,10/4/19
98907486,Alameda,C,application,9/6/19
37724982,Santa Clara,C,first delivery complete,10/14/19
82745921,Santa Clara,C,application,9/1/19
82984816,Santa Clara,C,background check,10/10/19
88272788,Contra Costa,T,background check,9/18/19
65553157,San Mateo,T,first delivery complete,11/9/19
99215623,Contra Costa,T,application,9/8/19
41030394,Marin,C,card issued,9/2/19
45922921,Alameda,C,application,8/27/19
55559012,Contra Costa,C,orientation,10/9/19
93797507,San Francisco,C,application,9/7/19
20907423,Santa Clara,C,application,9/11/19
58353212,San Mateo,T,first delivery complete,10/12/19
50385070,Marin,T,application,9/12/19
89467481,Alameda,T,card issued,10/14/19
69407858,Alameda,C,orientation,10/24/19
46273065,Contra Costa,T,application,9/5/19
66766826,San Mateo,C,application,9/13/19
62209594,Marin,C,background check,9/12/19
63384368,Santa Clara,C,background check,9/23/19
18746425,Contra Costa,C,card issued,10/5/19
63982096,San Francisco,T,background check,9/25/19
38196204,San Mateo,C,background check,10/4/19
63275975,Marin,C,orientation,10/29/19
90284162,San Francisco,C,application,9/18/19
68713056,Santa Clara,C,application,9/19/19
78243328,Contra Costa,C,application,9/2/19
73761518,San Francisco,T,card issued,10/2/19
40088823,San Francisco,T,orientation,10/18/19
22933134,Santa Clara,C,background check,10/16/19
12735748,Marin,C,application,9/17/19
36216143,Santa Clara,C,application,9/20/19
92896207,Santa Clara,T,application,9/20/19
52819673,San Francisco,C,background check,9/14/19
16952325,San Francisco,C,application,9/13/19
93194178,Alameda,C,application,8/24/19
51420053,Santa Clara,C,background check,9/20/19
36601466,Marin,C,card issued,9/19/19
16874630,San Mateo,T,background check,9/24/19
41991720,San Francisco,T,background check,9/25/19
33003979,Contra Costa,T,background check,10/6/19
64566852,San Mateo,T,background check,10/7/19
53250694,San Mateo,T,card issued,10/20/19
54904399,Contra Costa,C,card issued,9/14/19
96948532,San Francisco,T,orientation,11/10/19
16229963,San Francisco,T,orientation,11/1/19
63160285,Contra Costa,C,background check,9/30/19
97835598,Contra Costa,C,orientation,9/21/19
66893332,San Mateo,T,card issued,10/15/19
68529329,Contra Costa,C,background check,8/31/19
32448641,Alameda,C,application,8/24/19
61448732,Marin,C,background check,9/2/19
93956200,Marin,C,application,9/17/19
59819303,Alameda,C,application,9/19/19
96121130,Alameda,C,card issued,10/9/19
47295464,San Francisco,T,orientation,9/25/19
25592164,San Francisco,T,application,8/23/19
95913311,Santa Clara,T,first delivery complete,10/29/19
54332816,Alameda,T,card issued,9/19/19
58862504,Contra Costa,T,background check,9/22/19
56239142,Marin,C,card issued,10/18/19
88455080,San Francisco,T,card issued,10/16/19
85531782,Alameda,T,card issued,9/19/19
29214904,Marin,C,application,8/30/19
44548171,Alameda,T,first delivery complete,11/29/19
58088996,Alameda,T,background check,9/22/19
31637841,Alameda,C,card issued,10/1/19
40830128,Alameda,T,orientation,10/14/19
32284352,Alameda,C,application,9/15/19
80257396,Marin,C,background check,10/9/19
43274159,Santa Clara,C,first delivery complete,9/30/19
91128708,Santa Clara,T,application,9/8/19
52422764,Marin,C,orientation,11/19/19
56042595,San Mateo,T,application,9/1/19
67417188,Marin,C,application,9/4/19
45868267,San Francisco,T,application,9/5/19
36302440,Marin,T,application,8/26/19
35911538,Santa Clara,C,orientation,10/3/19
33998140,San Mateo,T,first delivery complete,11/10/19
78705838,Marin,C,first delivery complete,11/22/19
97830754,Contra Costa,T,background check,9/27/19
47992768,San Francisco,C,background check,9/10/19
91313769,San Francisco,T,application,9/18/19
73078909,Santa Clara,T,application,9/12/19
71217394,Alameda,C,application,8/28/19
94011458,Contra Costa,C,background check,10/15/19
63184539,Alameda,C,card issued,10/23/19
33752260,Alameda,C,orientation,11/21/19
33500191,Alameda,C,application,9/15/19
76617288,San Mateo,C,application,9/16/19
30755061,San Francisco,T,background check,9/5/19
99357010,San Mateo,T,orientation,9/8/19
31672845,Marin,C,orientation,10/10/19
48794346,Santa Clara,T,orientation,10/20/19
43419606,Contra Costa,C,application,9/14/19
17368944,Santa Clara,C,orientation,10/19/19
50359395,Marin,C,background check,9/30/19
25922020,Contra Costa,C,application,9/17/19
42587355,Contra Costa,C,application,8/29/19
78432276,San Francisco,C,background check,9/22/19
61356272,San Francisco,C,application,8/24/19
11506554,Santa Clara,C,orientation,10/16/19
33081385,Contra Costa,C,background check,10/10/19
91867777,Contra Costa,C,application,9/22/19
21057393,San Mateo,T,application,8/29/19
47873743,Marin,T,background check,9/10/19
37955087,San Francisco,T,application,8/24/19
99888954,San Mateo,T,background check,9/25/19
81085388,Marin,T,application,9/4/19
80041707,San Francisco,C,application,9/1/19
12041105,Contra Costa,T,orientation,10/12/19
96931854,San Francisco,C,background check,10/5/19
78364543,San Francisco,T,card issued,10/1/19
52521728,Contra Costa,C,application,9/9/19
72259730,Alameda,T,first delivery complete,11/18/19
18568084,Alameda,C,background check,9/24/19
80114290,Marin,C,card issued,9/19/19
50057503,Alameda,C,orientation,10/16/19
66894405,Alameda,C,application,9/20/19
26110514,Santa Clara,C,background check,9/14/19
15208020,Marin,C,background check,9/25/19
64303071,Santa Clara,T,application,9/20/19
31352223,San Mateo,C,first delivery complete,11/16/19
49355254,Alameda,T,card issued,9/30/19
84109318,Santa Clara,C,card issued,10/22/19
21442441,Contra Costa,C,card issued,9/15/19
13590044,Santa Clara,T,background check,9/21/19
36313093,Alameda,C,application,8/24/19
14421643,Marin,C,first delivery complete,11/28/19
56856671,Santa Clara,T,application,8/24/19
86698652,San Francisco,T,orientation,9/30/19
59332994,Santa Clara,C,orientation,10/7/19
76091237,Marin,C,card issued,9/8/19
50206600,San Francisco,T,application,8/29/19
89812888,Santa Clara,C,background check,10/10/19
61095335,San Francisco,T,application,9/13/19
82938065,Alameda,C,background check,9/20/19
86696891,Marin,C,background check,9/27/19
58453952,Marin,C,first delivery complete,10/13/19
82938065,Alameda,C,application,9/14/19
26779314,Contra Costa,T,application,9/17/19
53828001,San Francisco,C,application,8/31/19
32772730,Contra Costa,T,application,8/26/19
68494214,Alameda,C,application,9/1/19
87271772,San Francisco,T,background check,9/23/19
95649824,Contra Costa,C,orientation,10/20/19
66554662,Santa Clara,C,application,9/8/19
67439483,Marin,C,orientation,9/29/19
24934230,Alameda,C,background check,10/11/19
89772824,Santa Clara,C,application,9/13/19
23276828,Contra Costa,T,card issued,9/21/19
96616408,Marin,C,orientation,9/20/19
14199370,Santa Clara,T,application,9/3/19
47852971,San Francisco,T,card issued,9/20/19
71439060,Contra Costa,T,orientation,10/23/19
61484751,San Francisco,T,application,9/15/19
71615699,San Mateo,C,background check,9/13/19
11543662,Contra Costa,T,orientation,10/6/19
88724668,Marin,C,first delivery complete,12/14/19
66385474,San Francisco,T,background check,10/4/19
99318385,San Mateo,C,application,8/27/19
79699395,Contra Costa,T,background check,9/14/19
58187577,Contra Costa,C,card issued,9/20/19
25884032,Contra Costa,T,application,9/2/19
84998754,Contra Costa,C,application,9/11/19
97142903,Marin,C,background check,9/21/19
47570552,Santa Clara,T,application,8/24/19
18961748,San Francisco,C,application,9/14/19
18544070,Contra Costa,T,application,9/4/19
59902904,Santa Clara,C,application,9/4/19
20945038,Alameda,C,application,9/12/19
34227314,Santa Clara,T,orientation,10/25/19
24056929,San Francisco,T,card issued,10/16/19
21432834,Alameda,C,orientation,11/4/19
17921651,Marin,C,card issued,10/6/19
51895835,San Mateo,T,application,9/7/19
66002764,San Francisco,T,application,9/19/19
96083601,San Mateo,C,first delivery complete,11/1/19
54447713,Santa Clara,T,orientation,10/27/19
28852962,Alameda,C,orientation,11/1/19
46274714,Contra Costa,C,application,9/22/19
13056783,Santa Clara,C,background check,9/27/19
47370034,Santa Clara,T,background check,9/20/19
43051367,Contra Costa,T,application,9/14/19
46134164,Marin,T,background check,10/4/19
36250693,San Mateo,T,background check,9/4/19
48386333,Santa Clara,T,background check,9/21/19
36177469,Marin,T,orientation,10/27/19
27210262,Alameda,C,first delivery complete,10/15/19
55952623,Alameda,T,first delivery complete,11/24/19
42158795,Marin,T,background check,9/26/19
87845502,Marin,C,application,8/24/19
22233507,San Mateo,T,application,9/15/19
68780505,San Francisco,C,card issued,9/18/19
88608392,Alameda,C,application,9/2/19
82978462,Marin,C,first delivery complete,10/28/19
43564780,Marin,C,card issued,10/1/19
30805275,Contra Costa,T,background check,9/19/19
78002180,Contra Costa,T,first delivery complete,11/3/19
26773836,Alameda,T,first delivery complete,11/23/19
43995605,Contra Costa,C,background check,9/29/19
73313731,Contra Costa,T,background check,9/15/19
54886153,Alameda,C,card issued,10/26/19
92549791,Alameda,C,first delivery complete,10/23/19
79585422,Marin,C,application,9/1/19
13605639,Contra Costa,T,card issued,10/5/19
82926251,Alameda,T,card issued,9/28/19
71183146,Contra Costa,T,card issued,9/7/19
40251853,Contra Costa,C,card issued,10/30/19
41055946,San Mateo,C,background check,9/6/19
70580334,Alameda,C,orientation,10/20/19
72012585,Marin,C,orientation,11/11/19
58848707,Marin,T,application,9/14/19
66822491,San Mateo,T,first delivery complete,11/1/19
55885143,Santa Clara,C,orientation,10/6/19
